Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1202247_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1202247_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.85,2.6,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,59.82,17.29,12.75,NA,NA,5.22,13.08,16.46,NA,NA,NA,NA,3.47,7.6,7.05,10.31,4.01,9.59,4.07,3.66,3.29,3.64,0.82,0.85,10.22,10.44,10.33,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1202247_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1202247_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,8.74,2.48,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.15,21.21,13.34,NA,NA,5.32,13.3,13.98,NA,NA,NA,NA,3.44,7.59,7.05,10.22,4.13,9.59,4.25,3.67,3.55,3.62,0.81,0.85,10.36,10.58,10.47,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1202247_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1202247_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.95,2.55,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.1,18.68,12.91,NA,NA,5.2,13.58,15.07,NA,NA,NA,NA,3.48,7.47,6.99,10.29,4.08,9.46,4,3.64,3.16,3.62,0.82,0.85,10.38,10.61,10.5,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1202247_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1202247_sample-3,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,10.52,2.58,Broken,No Ligand,Out,Packed,DFGin,BLAminus,NTin,CTin,64.86,59.99,12.22,NA,NA,6.84,13.84,13.67,NA,NA,NA,NA,3.28,7.54,7.02,10.13,3.99,8.97,3.96,3.63,3.2,3.66,0.82,0.85,10.43,10.5,10.46,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1202247_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1202247_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.45,2.53,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.56,19.01,12.58,NA,NA,5.29,13.16,13.86,NA,NA,NA,NA,3.45,7.54,7,10.25,4.12,9.48,4.05,3.55,3.13,3.63,0.82,0.85,10.24,10.28,10.26,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1220927_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1220927_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.82,2.55,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.48,18.81,13.19,NA,NA,5.31,13.25,16.35,NA,NA,NA,NA,3.44,7.5,7.1,10.29,4.02,9.53,3.96,4.02,3.23,3.64,0.81,0.84,10.52,10.74,10.63,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1220927_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1220927_sample-1,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,9.44,2.51,Broken,No Ligand,Out,Packed,DFGin,BLAminus,NTin,CTin,60.71,58.51,13.09,NA,NA,7.04,14.09,16,NA,NA,NA,NA,3.44,7.61,7.04,10.1,4.16,8.94,4.05,3.6,3.17,3.66,0.81,0.84,10.74,10.91,10.82,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1220927_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1220927_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.54,2.55,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.64,17.98,12.85,NA,NA,5.17,13.32,13.69,NA,NA,NA,NA,3.45,7.57,7.05,10.37,4.11,9.58,4,3.55,3.2,3.63,0.81,0.84,10.67,10.89,10.78,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1220927_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1220927_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.93,2.52,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.04,20.35,12.23,NA,NA,5.02,13.13,13.88,NA,NA,NA,NA,3.44,7.64,7.11,10.27,3.95,9.55,4.07,3.76,3.26,3.61,0.81,0.84,10.65,10.89,10.77,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1220927_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1220927_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.41,2.49,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.76,18.38,13.28,NA,NA,5.26,13.47,14.05,NA,NA,NA,NA,3.36,7.44,7.05,10.38,4.05,9.55,4,3.59,3.17,3.62,0.8,0.84,10.72,11.13,10.93,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1469321_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1469321_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.9,2.49,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.19,17.35,13.05,NA,NA,5.51,13.17,13.87,NA,NA,NA,NA,3.43,7.53,7.05,10.29,3.99,9.58,3.96,3.54,3.2,3.62,0.81,0.85,10.52,10.9,10.71,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1469321_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1469321_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.54,2.59,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,58.71,18.23,12.85,NA,NA,5.19,13.38,14.45,NA,NA,NA,NA,3.5,7.63,7.06,10.24,4.14,9.54,4.08,3.68,3.15,3.64,0.8,0.84,10.65,11.16,10.91,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1469321_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1469321_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.2,2.51,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTin,CTin,57.3,19.15,12.8,NA,NA,5.54,13.15,14.9,NA,NA,NA,NA,3.49,7.54,7.09,10.29,4,9.54,4,3.66,3.14,3.63,0.8,0.83,10.93,11.44,11.18,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1469321_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1469321_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.71,2.52,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.44,19.7,12.92,NA,NA,5.38,13.3,13.97,NA,NA,NA,NA,3.46,7.61,7.07,10.22,4.09,9.44,4,3.55,3.11,3.65,0.8,0.84,10.67,11.17,10.92,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1469321_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1469321_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.35,2.6,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.98,17.52,13.18,NA,NA,5.32,13.23,14.37,NA,NA,NA,NA,3.45,7.45,7.15,10.36,4.09,9.48,3.94,3.69,3.17,3.63,0.81,0.84,10.62,11.09,10.86,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1754095_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1754095_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.81,2.52,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,60.55,16.37,12.53,NA,NA,5.4,13.03,14.54,NA,NA,NA,NA,3.41,7.51,7.04,10.32,4.08,9.52,4.01,3.68,3.33,3.61,0.8,0.84,10.65,11.19,10.92,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1754095_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1754095_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.19,2.53,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.4,18.55,14.44,NA,NA,5.31,13.34,16.09,NA,NA,NA,NA,3.45,7.56,7.05,10.3,3.99,9.56,3.98,3.51,3.22,3.66,0.8,0.84,10.67,11.11,10.89,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1754095_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1754095_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.35,2.52,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.55,20,12.67,NA,NA,5.33,12.98,13.88,NA,NA,NA,NA,3.5,7.56,6.98,10.34,3.96,9.45,4.07,3.62,3.25,3.61,0.81,0.84,10.42,10.95,10.68,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1754095_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1754095_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.67,2.55,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.62,19.18,12.78,NA,NA,5.49,13.11,13.97,NA,NA,NA,NA,3.46,7.57,7.01,10.26,4.01,9.53,4.04,3.63,3.24,3.65,0.81,0.84,10.65,11.02,10.84,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1754095_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1754095_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.47,2.61,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.76,15.61,13.41,NA,NA,5.54,13.17,16.69,NA,NA,NA,NA,3.45,7.45,7.13,10.4,3.91,9.55,4,3.58,3.21,3.63,0.81,0.85,10.39,10.74,10.57,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1777513_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1777513_sample-0,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,9.56,2.53,Broken,No Ligand,Out,Packed,DFGin,BLAminus,NTin,CTin,57.87,68.11,14.2,NA,NA,6.58,14.57,12.47,NA,NA,NA,NA,3.45,7.5,6.97,10.04,3.95,8.94,3.99,3.66,3.2,3.69,0.81,0.84,10.63,10.78,10.71,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1777513_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1777513_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.44,2.54,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.5,18.53,12.85,NA,NA,5.2,13.27,13.7,NA,NA,NA,NA,3.47,7.58,7.09,10.3,4.06,9.58,4.05,3.64,3.2,3.66,0.81,0.84,10.55,10.9,10.73,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1777513_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1777513_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.27,2.51,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.41,21.84,13.66,NA,NA,5.14,13.37,13.44,NA,NA,NA,NA,3.48,7.59,7.1,10.29,3.85,9.59,3.96,4.1,3.23,3.61,0.81,0.84,10.59,10.83,10.71,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1777513_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1777513_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,11.65,2.46,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.86,17.07,13.34,NA,NA,5.32,13.39,13.81,NA,NA,NA,NA,3.43,7.57,7.1,10.39,4.02,9.66,3.98,4.11,3.24,3.66,0.81,0.85,10.43,10.77,10.6,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1777513_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1777513_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.66,2.47,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,58.48,17.99,12.67,NA,NA,5.21,13.1,13.76,NA,NA,NA,NA,3.44,7.56,7.1,10.4,3.89,9.57,3.97,4.1,3.22,3.62,0.82,0.85,10.32,10.44,10.38,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1784045_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1784045_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.87,2.54,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,58.08,18.61,13.05,NA,NA,5.53,13.33,14.19,NA,NA,NA,NA,3.47,7.56,7.06,10.37,4.17,9.54,3.97,3.57,3.18,3.64,0.82,0.85,10.24,10.67,10.46,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1784045_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1784045_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,12.29,2.62,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,57.04,18.79,13.33,NA,NA,5.4,13.38,17.3,NA,NA,NA,NA,3.45,7.4,7.05,10.33,4.06,9.57,3.99,3.63,3.13,3.68,0.82,0.85,10.15,10.41,10.28,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1784045_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1784045_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.77,2.5,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.52,22.16,12.82,NA,NA,5.23,13.27,13.99,NA,NA,NA,NA,3.46,7.48,7,10.25,4.15,9.53,3.99,3.5,2.75,3.62,0.81,0.85,10.38,10.78,10.58,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-apo_seed-1784045_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-apo/seed-1784045_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.16,2.61,Intact,No Ligand,Out,Packed,DFGin,BLBplus,NTout,CTin,56.72,20.31,12.8,NA,NA,5.09,13.07,13.1,NA,NA,NA,NA,3.41,7.57,7.02,10.29,3.96,9.48,4.05,3.69,3.23,3.64,0.82,0.85,10.25,10.32,10.29,a-csk-wtcat-apo_b-src-wtcat-apo,"csk-wtcat-apo
src-wtcat-apo",apo,"csk-wtcat-apo
src-wtcat-apo",FALSE,TRUE,Apo,"csk-wtcat-apo
src-wtcat-apo","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]","csk-wtcat-apo
src-wtcat-apo
[CSK = Apo]",State 1,Other,Other,Intact,DFGin
